analysis_fs_hz,fold,subject,scenario,channel,window,evaluation,reference_rmssd_ms,predicted_rmssd_ms,reference_hr_bpm,predicted_hr_bpm,accepted_fraction,successive_pairs_n,quality_gate,sqi,sqi_spectral,sqi_hr_agreement,sqi_coverage,sqi_prominence,sqi_concentration_raw,sqi_gate_065,sqi_gate_075,rmssd30,rmssd60,hr30,hr60,base30,base60,sqi30,sqi60,cross_fs_consistent,gate_sqi065_consistency,gate_sqi075_consistency
60.000000000,-1,subject1,office,ir,4,office_stress,72.662401291,48.644518885,56.603773585,57.021426467,1.000000000,56,True,0.860936160,1.000000000,0.917856438,1.000000000,0.525888203,0.871747967,True,True,48.14424929,48.644518885,57.036974547,57.021426467,True,True,0.84120949,0.86093616,True,True,True
60.000000000,-1,subject1,office,red,4,office_stress,72.662401291,51.952935550,56.603773585,57.074431409,0.982456140,54,True,0.870578538,1.000000000,0.917856438,1.000000000,0.564457712,0.870677822,True,True,50.713645096,51.95293555,57.15439226,57.074431409,True,True,0.850947584,0.870578538,True,True,True
60.000000000,-1,subject2,office,ir,0,office_stress,37.285250079,76.422483715,82.191780822,73.809293015,0.904109589,60,True,0.844547204,1.000000000,0.863346834,0.972972973,0.541869008,0.636547321,True,True,77.26850452,76.422483715,73.269244097,73.809293015,True,True,0.813123685,0.844547204,True,True,True
60.000000000,-1,subject2,office,red,0,office_stress,37.285250079,64.844627726,82.191780822,74.186033783,0.873239437,57,True,0.835396948,0.996051232,0.863346834,1.000000000,0.482189726,0.598223054,True,True,66.073736766,64.844627726,74.74302904,74.186033783,True,True,0.788945469,0.835396948,True,True,True
60.000000000,-1,subject2,office,ir,1,office_stress,43.889814188,,79.734219269,,0.279069767,4,False,0.607456090,0.911360451,0.418774565,0.954545455,0.145143888,0.560112203,False,False,,,,,False,False,0.630538022,0.60745609,False,False,False
60.000000000,-1,subject2,office,red,1,office_stress,43.889814188,,79.734219269,,0.266666667,6,False,0.668746784,0.858361344,0.660086353,0.913043478,0.243495959,0.536262605,False,False,,,,,False,False,0.612165556,0.668746784,False,False,False
60.000000000,-1,subject2,office,ir,2,office_stress,43.888191274,62.650271678,71.727435744,72.565629602,0.890410959,58,True,0.572286732,0.000000000,0.942873144,0.945945946,0.400327839,0.124800985,False,False,106.795772848,62.650271678,73.688059528,72.565629602,True,True,0.578835552,0.572286732,False,False,False
60.000000000,-1,subject2,office,red,2,office_stress,43.888191274,72.215379437,71.727435744,86.022010407,0.804878049,55,True,0.404805099,0.149000154,0.131610697,0.798076923,0.540532622,0.217050069,False,False,79.466143904,72.215379437,88.091232881,86.022010407,True,True,0.396004578,0.404805099,False,False,False
60.000000000,-1,subject2,office,ir,3,office_stress,36.964531965,,81.632653061,,0.266666667,6,False,0.812263597,0.850588818,0.871665615,0.913043478,0.613756478,0.532764968,False,False,,,,,False,False,0.668799347,0.812263597,False,False,False
60.000000000,-1,subject2,office,red,3,office_stress,36.964531965,,81.632653061,,0.045454545,1,False,0.781568014,0.788098226,0.894601201,0.933333333,0.510239295,0.504644202,False,False,,,,,False,False,0.743536878,0.781568014,False,False,False
60.000000000,-1,subject2,office,ir,4,office_stress,22.137490670,46.849345411,72.948328267,73.778209922,0.971830986,67,True,0.746650530,1.000000000,0.863346834,1.000000000,0.123255286,0.885907446,True,False,58.260552809,46.849345411,73.571359658,73.778209922,True,True,0.763040968,0.74665053,False,False,False
60.000000000,-1,subject2,office,red,4,office_stress,22.137490670,57.887143270,72.948328267,73.310014619,0.901408451,58,True,0.834420788,1.000000000,1.000000000,1.000000000,0.337683150,0.828943508,True,True,56.277814259,57.88714327,74.314888219,73.310014619,True,True,0.82072978,0.834420788,True,True,True
60.000000000,-1,subject3,office,ir,0,office_stress,31.082306158,34.962232900,86.330935252,85.828769236,0.888888889,65,True,0.461865860,0.107714384,0.462352093,0.951219512,0.326177450,0.198471473,False,False,41.003057307,34.9622329,85.915976517,85.828769236,True,True,0.470015658,0.46186586,False,False,False
60.000000000,-1,subject3,office,red,0,office_stress,31.082306158,,86.330935252,,0.260869565,6,False,0.304015207,0.174738594,0.257988902,0.783333333,0.000000000,0.228632367,False,False,,,,,False,False,0.318037707,0.304015207,False,False,False
60.000000000,-1,subject3,office,ir,1,office_stress,47.646016173,51.554965423,78.947368421,81.418306643,0.835443038,58,True,0.684629078,0.367912822,0.818730753,0.975609756,0.576262981,0.315560770,True,False,55.093384246,51.554965423,80.591475984,81.418306643,True,True,0.646367071,0.684629078,True,False,False
60.000000000,-1,subject3,office,red,1,office_stress,47.646016173,,78.947368421,,0.689655172,32,False,0.399981019,0.354830316,0.103657129,0.745762712,0.395673921,0.309673642,False,False,77.236880588,,73.186539587,,True,False,0.379565078,0.399981019,False,False,False
60.000000000,-1,subject3,office,ir,2,office_stress,54.157438723,,73.619631902,,0.654545455,29,False,0.531623968,0.811781513,0.103657129,0.785714286,0.425342946,0.515301681,False,False,,,,,False,False,0.530395509,0.531623968,False,False,False
60.000000000,-1,subject3,office,red,2,office_stress,54.157438723,,73.619631902,,0.615384615,23,False,0.628149148,0.988180627,0.212160286,0.830188679,0.482066999,0.594681282,False,False,,,,,False,False,0.58872947,0.628149148,False,False,False
60.000000000,-1,subject3,office,ir,3,office_stress,45.913379984,,83.916083916,,0.377358491,12,False,0.714136457,0.937591405,0.624738239,0.851851852,0.442364333,0.571916132,False,False,130.686808091,,62.610894577,,True,False,0.630656394,0.714136457,False,False,False
60.000000000,-1,subject3,office,red,3,office_stress,45.913379984,,83.916083916,,0.641509434,26,False,0.631233811,0.906382097,0.425476546,0.851851852,0.341224748,0.557871944,False,False,128.814116289,,65.708434524,,True,False,0.596784823,0.631233811,False,False,False
60.000000000,-1,subject3,office,ir,4,office_stress,40.350030979,,75.235109718,,0.116279070,3,False,0.584852042,0.431774272,0.647074323,0.863636364,0.396923209,0.344298423,False,False,,,,,False,False,0.569972413,0.584852042,False,False,False
60.000000000,-1,subject3,office,red,4,office_stress,40.350030979,,75.235109718,,0.175000000,3,False,0.613466865,0.446872468,0.800638000,0.926829268,0.279527722,0.351092611,False,False,,,,,False,False,0.614853974,0.613466865,False,False,False
60.000000000,-1,subject4,office,ir,0,office_stress,34.006461062,,69.565217391,,0.480769231,13,False,0.485940701,0.448604818,0.362934161,0.830188679,0.302035146,0.351872168,False,False,,,,,False,False,0.492536265,0.485940701,False,False,False
60.000000000,-1,subject4,office,red,0,office_stress,34.006461062,,69.565217391,,0.191489362,4,False,0.653420755,0.262888803,0.806231292,0.916666667,0.627896258,0.268299961,False,False,,,,,False,False,0.656532962,0.653420755,False,False,False
60.000000000,-1,subject4,office,ir,1,office_stress,31.935136467,,72.289156627,,0.697368421,37,False,0.419107009,0.219916435,0.367879441,0.909090909,0.179541249,0.248962396,False,False,87.167758113,,86.651735246,,True,False,0.373458637,0.419107009,False,False,False
60.000000000,-1,subject4,office,red,1,office_stress,31.935136467,,72.289156627,,0.627450980,25,False,0.365947730,0.080428570,0.196544645,0.742857143,0.443960563,0.186192856,False,False,116.952591761,,62.227844666,,True,False,0.388266333,0.36594773,False,False,False
60.000000000,-1,subject4,office,ir,2,office_stress,35.543400700,80.584370569,61.538461538,59.714360503,0.727272727,32,True,0.467423742,0.383351949,0.200598153,0.750000000,0.535744867,0.322508377,False,False,61.872602019,80.584370569,59.830927558,59.714360503,True,True,0.464736187,0.467423742,False,False,False
60.000000000,-1,subject4,office,red,2,office_stress,35.543400700,,61.538461538,,0.625000000,24,False,0.404127176,0.415684324,0.200598153,0.736842105,0.263384121,0.337057946,False,False,,,,,False,False,0.400811202,0.404127176,False,False,False
60.000000000,-1,subject4,office,ir,3,office_stress,37.805168552,111.964012359,70.588235294,70.626202160,0.884057971,53,True,0.628114569,0.276171902,0.758112811,0.972222222,0.505951340,0.274277356,False,False,122.407318081,111.964012359,70.895582254,70.62620216,True,True,0.634763791,0.628114569,True,False,False
60.000000000,-1,subject4,office,red,3,office_stress,37.805168552,87.839949181,70.588235294,78.474464472,0.810810811,48,True,0.476076164,0.261255000,0.423342190,0.906666667,0.313040801,0.267564750,False,False,69.399735648,87.839949181,83.751392314,78.474464472,True,True,0.524346227,0.476076164,False,False,False
60.000000000,-1,subject4,office,ir,4,office_stress,71.428174602,44.925710846,75.471698113,98.977925038,0.875000000,76,True,0.300361456,0.271522710,0.007727161,0.515463918,0.406732035,0.272185219,False,False,52.116313317,44.925710846,102.406759156,98.977925038,True,True,0.284369218,0.300361456,False,False,False
60.000000000,-1,subject4,office,red,4,office_stress,71.428174602,,75.471698113,,0.375000000,12,False,0.509073200,0.350296253,0.421108455,0.816326531,0.448561561,0.307633314,False,False,,,,,False,False,0.534877831,0.5090732,False,False,False
60.000000000,-1,subject5,office,ir,0,office_stress,31.487265945,,100.840336134,,0.358974359,10,False,0.717271878,0.497861165,1.000000000,0.833333333,0.537893015,0.374037524,False,False,,,,,False,False,0.705600555,0.717271878,False,False,False
60.000000000,-1,subject5,office,red,0,office_stress,31.487265945,28.758252859,100.840336134,96.808991766,0.933333333,78,True,0.747275235,0.608101948,0.932141856,0.928571429,0.520285707,0.423645877,True,False,84.357463839,28.758252859,95.320786987,96.808991766,True,True,0.661838101,0.747275235,False,False,False
60.000000000,-1,subject5,office,ir,1,office_stress,33.423567007,,91.954022989,,0.480000000,18,False,0.523122237,0.246353281,0.682079748,0.910714286,0.253341631,0.260858977,False,False,,,,,False,False,0.51246616,0.523122237,False,False,False
60.000000000,-1,subject5,office,red,1,office_stress,33.423567007,,91.954022989,,0.437500000,14,False,0.457781854,0.371676627,0.307322955,0.816326531,0.335801303,0.317254482,False,False,,,,,False,False,0.431098873,0.457781854,False,False,False
60.000000000,-1,subject5,office,ir,2,office_stress,34.254115730,111.559886702,98.199672668,76.798551514,0.791044776,40,True,0.520077233,0.321793668,0.367879441,0.911764706,0.478871118,0.294807151,False,False,98.946624162,111.559886702,78.820050457,76.798551514,True,True,0.471618933,0.520077233,False,False,False
60.000000000,-1,subject5,office,red,2,office_stress,34.254115730,73.918479927,98.199672668,84.461985969,0.779220779,48,True,0.524958242,0.270425376,0.457573303,0.948717949,0.423116338,0.271691419,False,False,76.474557254,73.918479927,83.952400583,84.461985969,True,True,0.533866762,0.524958242,True,False,False
60.000000000,-1,subject5,office,ir,3,office_stress,22.212699980,114.690065060,100.334448161,71.276753674,0.703125000,32,True,0.526565315,0.235062034,0.424372846,0.923076923,0.523749457,0.255777915,False,False,104.37485544,114.69006506,76.463008152,71.276753674,True,True,0.46856649,0.526565315,False,False,False
60.000000000,-1,subject5,office,red,3,office_stress,22.212699980,,100.334448161,,0.173913043,6,False,0.519998569,0.293075186,0.478622973,0.851063830,0.457232287,0.281883834,False,False,,,,,False,False,0.506047557,0.519998569,False,False,False
60.000000000,-1,subject5,office,ir,4,office_stress,42.020717994,147.824576360,81.911262799,68.585373310,0.754098361,37,True,0.615698127,0.421536029,0.651439058,0.967741935,0.422075487,0.339691213,False,False,136.174094753,147.82457636,68.286858641,68.58537331,True,True,0.595823006,0.615698127,True,False,False
60.000000000,-1,subject5,office,red,4,office_stress,42.020717994,102.634798900,81.911262799,65.196002766,0.737704918,33,True,0.628669381,0.508466171,0.665713054,0.935483871,0.405014429,0.378809777,False,False,134.337716068,102.6347989,65.499007148,65.196002766,True,True,0.6192705,0.628669381,False,False,False
60.000000000,-1,subject6,office,ir,0,office_stress,78.160196990,70.157539514,60.759493671,60.644644585,1.000000000,59,True,0.890936234,0.996359535,0.818730753,0.983870968,0.764783679,0.598361791,True,True,71.472522814,70.157539514,60.756579772,60.644644585,True,True,0.89545201,0.890936234,True,True,True
60.000000000,-1,subject6,office,red,0,office_stress,78.160196990,104.334649846,60.759493671,63.395155617,0.822580645,41,True,0.731253240,0.440995081,0.954895044,0.984126984,0.544995851,0.348447786,True,False,121.752400138,104.334649846,63.221390623,63.395155617,True,True,0.734436934,0.73125324,False,False,False
60.000000000,-1,subject6,office,ir,1,office_stress,77.136243103,,62.015503876,,0.685185185,27,False,0.477074167,0.505676529,0.299257278,0.836363636,0.266999224,0.377554438,False,False,115.091877088,,63.220449448,,True,False,0.47274537,0.477074167,False,False,False
60.000000000,-1,subject6,office,red,1,office_stress,77.136243103,,62.015503876,,0.666666667,27,False,0.535302887,0.421621569,0.474518561,0.906250000,0.338821419,0.339729706,False,False,126.324457451,,67.247556905,,True,False,0.524479219,0.535302887,False,False,False
60.000000000,-1,subject6,office,ir,2,office_stress,106.800046816,81.135396949,57.142857143,56.745385695,1.000000000,56,True,0.836508202,1.000000000,0.798516219,0.931034483,0.616482107,0.752347215,True,True,80.007014516,81.135396949,56.811616952,56.745385695,True,True,0.835869516,0.836508202,True,True,True
60.000000000,-1,subject6,office,red,2,office_stress,106.800046816,95.381321064,57.142857143,57.278128684,0.896551724,47,True,0.806580360,1.000000000,0.730310338,0.915254237,0.580756866,0.602136879,True,True,113.226345007,95.381321064,57.484225162,57.278128684,True,True,0.788624307,0.80658036,False,False,False
60.000000000,-1,subject6,office,ir,3,office_stress,67.721857624,67.462130179,61.224489796,61.021933889,0.966101695,54,True,0.864521897,0.922281536,1.000000000,1.000000000,0.535806053,0.565026691,True,True,65.096487638,67.462130179,61.253986956,61.021933889,True,True,0.858574723,0.864521897,True,True,True
60.000000000,-1,subject6,office,red,3,office_stress,67.721857624,112.327482035,61.224489796,63.467766213,0.819672131,43,True,0.553543614,0.088775200,0.729212953,0.967741935,0.428444368,0.189948840,False,False,112.094176182,112.327482035,64.794050542,63.467766213,True,True,0.519181934,0.553543614,True,False,False
60.000000000,-1,subject6,office,ir,4,office_stress,71.090408311,44.938056259,53.333333333,53.727961005,1.000000000,51,True,0.863165062,1.000000000,0.841024634,0.981132075,0.630503539,0.761782310,True,True,42.787187849,44.938056259,53.803824498,53.727961005,True,True,0.877306397,0.863165062,True,True,True
60.000000000,-1,subject6,office,red,4,office_stress,71.090408311,126.683005380,53.333333333,55.531827596,0.946428571,50,True,0.780419686,0.898571645,0.743651174,0.912280702,0.567175222,0.554357240,True,True,129.291648049,126.68300538,55.844495324,55.531827596,True,True,0.787148937,0.780419686,True,True,True
60.000000000,-1,subject7,office,ir,0,office_stress,22.072324300,76.357948990,80.536912752,75.547278109,0.917808219,62,True,0.737581180,0.868495886,0.606530660,0.945945946,0.529352229,0.540823149,True,False,76.980791548,76.35794899,77.491080193,75.547278109,True,True,0.735614134,0.73758118,True,True,False
60.000000000,-1,subject7,office,red,0,office_stress,22.072324300,71.957995438,80.536912752,78.115040380,0.890410959,58,True,0.688949268,0.817068468,0.517071318,0.945945946,0.475711338,0.517680811,True,False,73.296873241,71.957995438,77.855033638,78.11504038,True,True,0.715694131,0.688949268,True,True,False
60.000000000,-1,subject7,office,ir,1,office_stress,29.181630653,,76.190476190,,0.681159420,35,False,0.707145397,0.565493220,1.000000000,0.972222222,0.290866144,0.404471949,False,False,71.642612469,,75.64172014,,True,False,0.604480081,0.707145397,False,False,False
60.000000000,-1,subject7,office,red,1,office_stress,29.181630653,,76.190476190,,0.093023256,0,False,0.322115489,0.305977552,0.067205513,0.611111111,0.304167782,0.287689898,False,False,,,,,False,False,0.331561922,0.322115489,False,False,False
60.000000000,-1,subject7,office,ir,2,office_stress,31.055379884,52.562404319,71.005917160,71.477630256,0.915492958,59,True,0.705026478,0.546923156,0.818730753,0.972222222,0.482229779,0.396115420,True,False,55.834415163,52.562404319,71.553825224,71.477630256,True,True,0.705330263,0.705026478,True,True,False
60.000000000,-1,subject7,office,red,2,office_stress,31.055379884,60.931487838,71.005917160,72.047855170,0.897058824,55,True,0.734046677,0.571587784,0.879226380,0.985714286,0.499658257,0.407214503,True,False,54.183061207,60.931487838,73.224172161,72.04785517,True,True,0.720008874,0.734046677,False,False,False
60.000000000,-1,subject7,office,ir,3,office_stress,15.442899536,,90.225563910,,0.679245283,27,False,0.433199720,0.454617175,0.122255844,0.703703704,0.452222157,0.354577729,False,False,118.834032958,,69.619808966,,True,False,0.407591327,0.43319972,False,False,False
60.000000000,-1,subject7,office,red,3,office_stress,15.442899536,,90.225563910,,0.740740741,29,False,0.427569561,0.473024884,0.116436034,0.690909091,0.429908237,0.362861198,False,False,115.886765,,65.616254107,,True,False,0.407938981,0.427569561,False,False,False
60.000000000,-1,subject7,office,ir,4,office_stress,21.262941378,54.574883571,71.641791045,71.638085484,0.986111111,69,True,0.885580413,1.000000000,1.000000000,0.986301370,0.556020281,0.606881196,True,True,59.679129791,54.574883571,71.732982721,71.638085484,True,True,0.87979068,0.885580413,True,True,True
60.000000000,-1,subject7,office,red,4,office_stress,21.262941378,50.309734064,71.641791045,71.766674008,0.972222222,67,True,0.863684920,0.900382432,1.000000000,0.986301370,0.568055879,0.555172094,True,True,57.073798891,50.309734064,71.932162563,71.766674008,True,True,0.851553717,0.86368492,False,False,False
60.000000000,-1,subject8,office,ir,0,office_stress,17.994309676,24.385197832,88.235294118,87.205593667,0.988095238,81,True,0.837076057,0.849241635,0.980676936,0.965909091,0.552476566,0.532158736,True,True,23.841600614,24.385197832,87.018575336,87.205593667,True,True,0.792731693,0.837076057,True,True,True
60.000000000,-1,subject8,office,red,0,office_stress,17.994309676,27.927080701,88.235294118,87.921495087,0.975903614,78,True,0.600942191,0.467216538,0.533353190,0.913043478,0.490155559,0.360247442,False,False,29.440255484,27.927080701,88.423728162,87.921495087,True,True,0.606445443,0.600942191,True,False,False
60.000000000,-1,subject8,office,ir,1,office_stress,11.807754948,25.488701737,78.431372549,78.019887667,0.960000000,68,True,0.827192750,1.000000000,0.974250369,0.974358974,0.360161658,0.764786335,True,True,27.496159203,25.488701737,77.88380533,78.019887667,True,True,0.825195706,0.82719275,True,True,True
60.000000000,-1,subject8,office,red,1,office_stress,11.807754948,26.858336344,78.431372549,78.275602572,0.920000000,64,True,0.837865425,1.000000000,0.974250369,0.974358974,0.402852359,0.704973574,True,True,29.568535829,26.858336344,78.41128077,78.275602572,True,True,0.833049912,0.837865425,True,True,True
60.000000000,-1,subject8,office,ir,2,office_stress,48.079067942,95.120747370,89.552238806,72.924495388,0.797101449,44,True,0.520434412,0.314412746,0.367879441,0.885714286,0.513731176,0.291485736,False,False,107.946335844,95.12074737,72.120113342,72.924495388,True,True,0.516658539,0.520434412,False,False,False
60.000000000,-1,subject8,office,red,2,office_stress,48.079067942,100.429826488,89.552238806,71.515845546,0.779411765,42,True,0.482328931,0.326325904,0.304132669,0.840579710,0.458277442,0.296846657,False,False,110.010529502,100.429826488,72.106034841,71.515845546,True,True,0.477071745,0.482328931,True,False,False
60.000000000,-1,subject8,office,ir,3,office_stress,19.512121657,,85.409252669,,0.387755102,12,False,0.596397818,0.511823060,0.475752678,0.880000000,0.518015532,0.380320377,False,False,,,,,False,False,0.507213897,0.596397818,False,False,False
60.000000000,-1,subject8,office,red,3,office_stress,19.512121657,,85.409252669,,0.265306122,8,False,0.657254818,0.518738750,0.759325549,0.880000000,0.470954973,0.383432437,False,False,,,,,False,False,0.566543005,0.657254818,False,False,False
60.000000000,-1,subject8,office,ir,4,office_stress,18.243149399,,81.632653061,,0.688524590,33,False,0.481106796,0.565320582,0.057293135,0.774193548,0.527619921,0.404394262,False,False,49.853396636,,80.508322798,,True,False,0.46793759,0.481106796,False,False,False
60.000000000,-1,subject8,office,red,4,office_stress,18.243149399,66.020172765,81.632653061,78.154010568,0.793650794,40,True,0.488488408,0.570068099,0.067205513,0.750000000,0.566680020,0.406530645,False,False,68.573386934,66.020172765,79.495747217,78.154010568,True,True,0.478112128,0.488488408,True,False,False
60.000000000,-1,subject9,office,ir,0,office_stress,27.967788313,,87.591240876,,0.470588235,16,False,0.627425168,0.367787423,0.717841239,0.884615385,0.539456626,0.315504340,False,False,161.460141991,,65.084766411,,True,False,0.494008874,0.627425168,False,False,False
60.000000000,-1,subject9,office,red,0,office_stress,27.967788313,,87.591240876,,0.460000000,14,False,0.652557349,0.407872084,0.693837676,0.901960784,0.606558851,0.333542438,False,False,,,,,False,False,0.516609827,0.652557349,False,False,False
60.000000000,-1,subject9,office,ir,1,office_stress,31.238619549,62.505031615,81.081081081,76.113312619,0.803030303,43,True,0.468047286,0.435732010,0.203866225,0.805970149,0.426620760,0.346079405,False,False,72.705316435,62.505031615,74.710728476,76.113312619,True,True,0.476711552,0.468047286,False,False,False
60.000000000,-1,subject9,office,red,1,office_stress,31.238619549,91.293149630,81.081081081,73.653814273,0.809523810,41,True,0.446791907,0.437035419,0.218039962,0.843750000,0.288342248,0.346665938,False,False,92.041406825,91.29314963,73.286930007,73.653814273,True,True,0.451003297,0.446791907,True,False,False
60.000000000,-1,subject9,office,ir,2,office_stress,34.600397397,89.013183751,82.191780822,83.126525413,0.987500000,77,True,0.725194685,0.478754828,0.803979250,0.964285714,0.653758945,0.365439673,True,False,93.854494084,89.013183751,83.058722382,83.126525413,True,True,0.725684605,0.725194685,True,True,False
60.000000000,-1,subject9,office,red,2,office_stress,34.600397397,89.408890978,82.191780822,82.754539398,0.987500000,77,True,0.696032149,0.431056090,0.803979250,0.964285714,0.584807540,0.343975240,True,False,95.304695202,89.408890978,82.761285835,82.754539398,True,True,0.696143881,0.696032149,True,True,False
60.000000000,-1,subject9,office,ir,3,office_stress,17.487073878,105.412945859,89.552238806,73.596185505,0.753846154,37,True,0.456580481,0.115024333,0.325277400,0.878787879,0.507232314,0.201760950,False,False,122.570464104,105.412945859,76.428857316,73.596185505,True,True,0.452328417,0.456580481,False,False,False
60.000000000,-1,subject9,office,red,3,office_stress,17.487073878,93.321346134,89.552238806,77.343353955,0.776119403,40,True,0.433332888,0.082185072,0.246596964,0.852941176,0.551608341,0.186983282,False,False,106.96871189,93.321346134,77.199959103,77.343353955,True,True,0.410986203,0.433332888,False,False,False
60.000000000,-1,subject9,office,ir,4,office_stress,29.317122486,70.649125641,80.000000000,80.538315388,0.897435897,63,True,0.621215635,0.319138064,0.915841387,0.987500000,0.262383091,0.293612129,False,False,53.904269285,70.649125641,81.771572878,80.538315388,True,True,0.638980597,0.621215635,False,False,False
60.000000000,-1,subject9,office,red,4,office_stress,29.317122486,50.837336904,80.000000000,81.642916521,0.844155844,56,True,0.677735840,0.321180252,1.000000000,0.975000000,0.414763107,0.294531113,True,False,53.154934217,50.837336904,82.401408462,81.642916521,True,True,0.63880917,0.67773584,True,False,False
